Comp	Super.Site	Value	Privacy	Species.mOTUs	Indiv	Part
158479027:stool:ref_mOTU_v2_3624	Stool	0.01587915522309999	Not Private	ref_mOTU_v2_3624	158479027	stool
159166850:stool:ref_mOTU_v2_3624	Stool	-0.04129674076539	Private	ref_mOTU_v2_3624	159166850	stool
159814214:stool:ref_mOTU_v2_3624	Stool	-0.01293004929726	Private	ref_mOTU_v2_3624	159814214	stool
160178356:stool:ref_mOTU_v2_3624	Stool	-3.2111311294000006e-4	Private	ref_mOTU_v2_3624	160178356	stool
160380657:stool:ref_mOTU_v2_3624	Stool	-0.028432583527224	Private	ref_mOTU_v2_3624	160380657	stool
160603188:stool:ref_mOTU_v2_3624	Stool	-0.01743581268186	Private	ref_mOTU_v2_3624	160603188	stool
763901136:stool:ref_mOTU_v2_3624	Stool	-0.039337605356639	Private	ref_mOTU_v2_3624	763901136	stool
763961826:stool:ref_mOTU_v2_3624	Stool	-0.0023968289224799997	Private	ref_mOTU_v2_3624	763961826	stool
764305738:stool:ref_mOTU_v2_3624	Stool	5.36970227673e-4	Not Private	ref_mOTU_v2_3624	764305738	stool
764487809:stool:ref_mOTU_v2_3624	Stool	0.0596935289731	Not Private	ref_mOTU_v2_3624	764487809	stool
765074482:stool:ref_mOTU_v2_3624	Stool	0.08053403944666	Not Private	ref_mOTU_v2_3624	765074482	stool
159268001:stool:ref_mOTU_v2_4211	Stool	-0.09078972016384	Private	ref_mOTU_v2_4211	159268001	stool
763536994:stool:ref_mOTU_v2_4211	Stool	0.03435458752869999	Not Private	ref_mOTU_v2_4211	763536994	stool
763577454:stool:ref_mOTU_v2_4211	Stool	-0.07376727979109	Private	ref_mOTU_v2_4211	763577454	stool
763901136:stool:ref_mOTU_v2_4211	Stool	-0.0411241339856	Private	ref_mOTU_v2_4211	763901136	stool
765074482:stool:ref_mOTU_v2_4211	Stool	0.012090233143800005	Not Private	ref_mOTU_v2_4211	765074482	stool
765701615:stool:ref_mOTU_v2_4211	Stool	-0.0654540531384	Private	ref_mOTU_v2_4211	765701615	stool
158337416:stool:ref_mOTU_v2_4266	Stool	-0.005887942222519999	Private	ref_mOTU_v2_4266	158337416	stool
158479027:stool:ref_mOTU_v2_4266	Stool	-0.0013911253055100001	Private	ref_mOTU_v2_4266	158479027	stool
158499257:stool:ref_mOTU_v2_4266	Stool	-0.0625853574068	Private	ref_mOTU_v2_4266	158499257	stool
158944319:stool:ref_mOTU_v2_4266	Stool	-0.019267806912699997	Private	ref_mOTU_v2_4266	158944319	stool
159207311:stool:ref_mOTU_v2_4266	Stool	-0.032194418132199996	Private	ref_mOTU_v2_4266	159207311	stool
159227541:stool:ref_mOTU_v2_4266	Stool	-0.023419161465900007	Private	ref_mOTU_v2_4266	159227541	stool
159510762:stool:ref_mOTU_v2_4266	Stool	-0.028291766826360004	Private	ref_mOTU_v2_4266	159510762	stool
159551223:stool:ref_mOTU_v2_4266	Stool	-0.003371178049009999	Private	ref_mOTU_v2_4266	159551223	stool
159753524:stool:ref_mOTU_v2_4266	Stool	0.0012406194802100001	Not Private	ref_mOTU_v2_4266	159753524	stool
160158126:stool:ref_mOTU_v2_4266	Stool	-0.01687706618964	Private	ref_mOTU_v2_4266	160158126	stool
160582958:stool:ref_mOTU_v2_4266	Stool	-0.029844799174000007	Private	ref_mOTU_v2_4266	160582958	stool
160603188:stool:ref_mOTU_v2_4266	Stool	0.06369142170955	Not Private	ref_mOTU_v2_4266	160603188	stool
508703490:stool:ref_mOTU_v2_4266	Stool	0.00328102974609	Not Private	ref_mOTU_v2_4266	508703490	stool
604812005:stool:ref_mOTU_v2_4266	Stool	-0.12710902382736	Private	ref_mOTU_v2_4266	604812005	stool
706846339:stool:ref_mOTU_v2_4266	Stool	-0.08332082482196	Private	ref_mOTU_v2_4266	706846339	stool
763536994:stool:ref_mOTU_v2_4266	Stool	-0.1306870751903	Private	ref_mOTU_v2_4266	763536994	stool
763577454:stool:ref_mOTU_v2_4266	Stool	-0.02914267875856	Private	ref_mOTU_v2_4266	763577454	stool
763678604:stool:ref_mOTU_v2_4266	Stool	-0.009540867579400002	Private	ref_mOTU_v2_4266	763678604	stool
763840445:stool:ref_mOTU_v2_4266	Stool	-0.02033831402077	Private	ref_mOTU_v2_4266	763840445	stool
763901136:stool:ref_mOTU_v2_4266	Stool	8.216417057800001e-4	Not Private	ref_mOTU_v2_4266	763901136	stool
763961826:stool:ref_mOTU_v2_4266	Stool	-0.10440341200221001	Private	ref_mOTU_v2_4266	763961826	stool
764305738:stool:ref_mOTU_v2_4266	Stool	5.3189611158e-4	Not Private	ref_mOTU_v2_4266	764305738	stool
764325968:stool:ref_mOTU_v2_4266	Stool	-9.387820748599993e-4	Private	ref_mOTU_v2_4266	764325968	stool
764649650:stool:ref_mOTU_v2_4266	Stool	-0.02549241973863	Private	ref_mOTU_v2_4266	764649650	stool
765074482:stool:ref_mOTU_v2_4266	Stool	0.0033551988847899997	Not Private	ref_mOTU_v2_4266	765074482	stool
765135172:stool:ref_mOTU_v2_4266	Stool	0.0017804416098099998	Not Private	ref_mOTU_v2_4266	765135172	stool
158479027:stool:ref_mOTU_v2_4389	Stool	-0.04575666740345	Private	ref_mOTU_v2_4389	158479027	stool
159268001:stool:ref_mOTU_v2_4389	Stool	-0.071018823033991	Private	ref_mOTU_v2_4389	159268001	stool
550534656:stool:ref_mOTU_v2_4389	Stool	-0.096758743163507	Private	ref_mOTU_v2_4389	550534656	stool
706846339:stool:ref_mOTU_v2_4389	Stool	-0.0064225979536	Private	ref_mOTU_v2_4389	706846339	stool
737052003:stool:ref_mOTU_v2_4389	Stool	-0.049100252380670006	Private	ref_mOTU_v2_4389	737052003	stool
763901136:stool:ref_mOTU_v2_4389	Stool	-0.048276049692685	Private	ref_mOTU_v2_4389	763901136	stool
764588959:stool:ref_mOTU_v2_4389	Stool	-0.079487328531797	Private	ref_mOTU_v2_4389	764588959	stool
158499257:stool:ref_mOTU_v2_4448	Stool	-0.13488894321877	Private	ref_mOTU_v2_4448	158499257	stool
158802708:stool:ref_mOTU_v2_4448	Stool	-0.038918115808	Private	ref_mOTU_v2_4448	158802708	stool
159166850:stool:ref_mOTU_v2_4448	Stool	-0.128554101370081	Private	ref_mOTU_v2_4448	159166850	stool
159207311:stool:ref_mOTU_v2_4448	Stool	-0.051149949373271004	Private	ref_mOTU_v2_4448	159207311	stool
159227541:stool:ref_mOTU_v2_4448	Stool	-0.12029675687259	Private	ref_mOTU_v2_4448	159227541	stool
159268001:stool:ref_mOTU_v2_4448	Stool	-0.0834721547681	Private	ref_mOTU_v2_4448	159268001	stool
675950834:stool:ref_mOTU_v2_4448	Stool	-0.03352258930935	Private	ref_mOTU_v2_4448	675950834	stool
764224817:stool:ref_mOTU_v2_4448	Stool	-0.04017525199121	Private	ref_mOTU_v2_4448	764224817	stool
765640925:stool:ref_mOTU_v2_4448	Stool	-0.04149390601935	Private	ref_mOTU_v2_4448	765640925	stool
765701615:stool:ref_mOTU_v2_4448	Stool	-0.049284375884199996	Private	ref_mOTU_v2_4448	765701615	stool
823052294:stool:ref_mOTU_v2_4448	Stool	-0.040995517609877005	Private	ref_mOTU_v2_4448	823052294	stool
158944319:stool:ref_mOTU_v2_4598	Stool	0.07373298785684	Not Private	ref_mOTU_v2_4598	158944319	stool
159166850:stool:ref_mOTU_v2_4598	Stool	-0.13044683159233	Private	ref_mOTU_v2_4598	159166850	stool
159207311:stool:ref_mOTU_v2_4598	Stool	-0.10000587456999	Private	ref_mOTU_v2_4598	159207311	stool
159268001:stool:ref_mOTU_v2_4598	Stool	-0.0055520396715	Private	ref_mOTU_v2_4598	159268001	stool
160502038:stool:ref_mOTU_v2_4598	Stool	-0.0751694155573	Private	ref_mOTU_v2_4598	160502038	stool
686765762:stool:ref_mOTU_v2_4598	Stool	-0.0010683944362200003	Private	ref_mOTU_v2_4598	686765762	stool
763577454:stool:ref_mOTU_v2_4598	Stool	-0.1168254216544	Private	ref_mOTU_v2_4598	763577454	stool
763901136:stool:ref_mOTU_v2_4598	Stool	-4.9043997713e-4	Private	ref_mOTU_v2_4598	763901136	stool
764487809:stool:ref_mOTU_v2_4598	Stool	-0.03000047591806	Private	ref_mOTU_v2_4598	764487809	stool
158337416:stool:ref_mOTU_v2_4720	Stool	-0.07619728033661	Private	ref_mOTU_v2_4720	158337416	stool
158479027:stool:ref_mOTU_v2_4720	Stool	-0.030832053296511	Private	ref_mOTU_v2_4720	158479027	stool
158802708:stool:ref_mOTU_v2_4720	Stool	8.82468741468e-4	Not Private	ref_mOTU_v2_4720	158802708	stool
158944319:stool:ref_mOTU_v2_4720	Stool	-0.064579134187048	Private	ref_mOTU_v2_4720	158944319	stool
159207311:stool:ref_mOTU_v2_4720	Stool	-0.099132892140021	Private	ref_mOTU_v2_4720	159207311	stool
159268001:stool:ref_mOTU_v2_4720	Stool	-0.09083108327597	Private	ref_mOTU_v2_4720	159268001	stool
159753524:stool:ref_mOTU_v2_4720	Stool	0.10459190930830001	Not Private	ref_mOTU_v2_4720	159753524	stool
160178356:stool:ref_mOTU_v2_4720	Stool	0.0460616997577	Not Private	ref_mOTU_v2_4720	160178356	stool
763536994:stool:ref_mOTU_v2_4720	Stool	0.013019540633399995	Not Private	ref_mOTU_v2_4720	763536994	stool
763678604:stool:ref_mOTU_v2_4720	Stool	-0.0069991325112100005	Private	ref_mOTU_v2_4720	763678604	stool
763759525:stool:ref_mOTU_v2_4720	Stool	3.31629325303e-4	Not Private	ref_mOTU_v2_4720	763759525	stool
763860675:stool:ref_mOTU_v2_4720	Stool	-0.0608092949708	Private	ref_mOTU_v2_4720	763860675	stool
764325968:stool:ref_mOTU_v2_4720	Stool	-0.031007282861939003	Private	ref_mOTU_v2_4720	764325968	stool
764366428:stool:ref_mOTU_v2_4720	Stool	-0.07876803471131501	Private	ref_mOTU_v2_4720	764366428	stool
764487809:stool:ref_mOTU_v2_4720	Stool	-0.02707289843983	Private	ref_mOTU_v2_4720	764487809	stool
764649650:stool:ref_mOTU_v2_4720	Stool	-0.08802148128659701	Private	ref_mOTU_v2_4720	764649650	stool
765135172:stool:ref_mOTU_v2_4720	Stool	-0.064618101339493	Private	ref_mOTU_v2_4720	765135172	stool
158479027:stool:ref_mOTU_v2_4846	Stool	-0.07801431233456001	Private	ref_mOTU_v2_4846	158479027	stool
158499257:stool:ref_mOTU_v2_4846	Stool	-0.0359202082427	Private	ref_mOTU_v2_4846	158499257	stool
158802708:stool:ref_mOTU_v2_4846	Stool	-0.041018087505960005	Private	ref_mOTU_v2_4846	158802708	stool
159207311:stool:ref_mOTU_v2_4846	Stool	-0.05873292830555	Private	ref_mOTU_v2_4846	159207311	stool
159227541:stool:ref_mOTU_v2_4846	Stool	-0.07260221724824001	Private	ref_mOTU_v2_4846	159227541	stool
159510762:stool:ref_mOTU_v2_4846	Stool	-0.09746013169121	Private	ref_mOTU_v2_4846	159510762	stool
159753524:stool:ref_mOTU_v2_4846	Stool	-0.05642610932398	Private	ref_mOTU_v2_4846	159753524	stool
159814214:stool:ref_mOTU_v2_4846	Stool	-0.07659956581769001	Private	ref_mOTU_v2_4846	159814214	stool
160158126:stool:ref_mOTU_v2_4846	Stool	-0.04286064505344	Private	ref_mOTU_v2_4846	160158126	stool
160319967:stool:ref_mOTU_v2_4846	Stool	-0.034560088296450006	Private	ref_mOTU_v2_4846	160319967	stool
160502038:stool:ref_mOTU_v2_4846	Stool	-0.05798333944995	Private	ref_mOTU_v2_4846	160502038	stool
550534656:stool:ref_mOTU_v2_4846	Stool	-0.07883155665614	Private	ref_mOTU_v2_4846	550534656	stool
638754422:stool:ref_mOTU_v2_4846	Stool	-0.15346170353684	Private	ref_mOTU_v2_4846	638754422	stool
675950834:stool:ref_mOTU_v2_4846	Stool	-0.0451432867068	Private	ref_mOTU_v2_4846	675950834	stool
706846339:stool:ref_mOTU_v2_4846	Stool	-0.074420223930024	Private	ref_mOTU_v2_4846	706846339	stool
763961826:stool:ref_mOTU_v2_4846	Stool	0.00379276836997	Not Private	ref_mOTU_v2_4846	763961826	stool
763982056:stool:ref_mOTU_v2_4846	Stool	-0.010197932110489999	Private	ref_mOTU_v2_4846	763982056	stool
764305738:stool:ref_mOTU_v2_4846	Stool	-0.018209381166530002	Private	ref_mOTU_v2_4846	764305738	stool
764487809:stool:ref_mOTU_v2_4846	Stool	-0.05007347674034	Private	ref_mOTU_v2_4846	764487809	stool
764508039:stool:ref_mOTU_v2_4846	Stool	-0.06604629235174	Private	ref_mOTU_v2_4846	764508039	stool
764588959:stool:ref_mOTU_v2_4846	Stool	-0.0793065339008	Private	ref_mOTU_v2_4846	764588959	stool
765074482:stool:ref_mOTU_v2_4846	Stool	-0.12798223291160002	Private	ref_mOTU_v2_4846	765074482	stool
765135172:stool:ref_mOTU_v2_4846	Stool	-0.06911237919499999	Private	ref_mOTU_v2_4846	765135172	stool
809635352:stool:ref_mOTU_v2_4846	Stool	-0.13027321351373	Private	ref_mOTU_v2_4846	809635352	stool
158479027:stool:ref_mOTU_v2_4873	Stool	0.074137740646	Not Private	ref_mOTU_v2_4873	158479027	stool
158499257:stool:ref_mOTU_v2_4873	Stool	-0.05580329973229	Private	ref_mOTU_v2_4873	158499257	stool
160158126:stool:ref_mOTU_v2_4873	Stool	-0.12174581882143999	Private	ref_mOTU_v2_4873	160158126	stool
160178356:stool:ref_mOTU_v2_4873	Stool	0.0851122762821	Not Private	ref_mOTU_v2_4873	160178356	stool
160319967:stool:ref_mOTU_v2_4873	Stool	-0.08554596492541	Private	ref_mOTU_v2_4873	160319967	stool
160421117:stool:ref_mOTU_v2_4873	Stool	-0.09885752372878	Private	ref_mOTU_v2_4873	160421117	stool
706846339:stool:ref_mOTU_v2_4873	Stool	-0.0813470833562	Private	ref_mOTU_v2_4873	706846339	stool
765701615:stool:ref_mOTU_v2_4873	Stool	-0.02964895410651	Private	ref_mOTU_v2_4873	765701615	stool
159207311:stool:ref_mOTU_v2_4875	Stool	-0.0057869008303	Private	ref_mOTU_v2_4875	159207311	stool
737052003:stool:ref_mOTU_v2_4875	Stool	-0.0738907936079	Private	ref_mOTU_v2_4875	737052003	stool
763901136:stool:ref_mOTU_v2_4875	Stool	-0.023668739803099997	Private	ref_mOTU_v2_4875	763901136	stool
764508039:stool:ref_mOTU_v2_4875	Stool	-0.0651820308458	Private	ref_mOTU_v2_4875	764508039	stool
158479027:stool:ref_mOTU_v2_4880	Stool	-0.12025257636056	Private	ref_mOTU_v2_4880	158479027	stool
158944319:stool:ref_mOTU_v2_4880	Stool	0.00139073782616	Not Private	ref_mOTU_v2_4880	158944319	stool
159207311:stool:ref_mOTU_v2_4880	Stool	-0.16320890738909002	Private	ref_mOTU_v2_4880	159207311	stool
159227541:stool:ref_mOTU_v2_4880	Stool	8.1998036317e-4	Not Private	ref_mOTU_v2_4880	159227541	stool
159490532:stool:ref_mOTU_v2_4880	Stool	2.1147140441999984e-4	Not Private	ref_mOTU_v2_4880	159490532	stool
159551223:stool:ref_mOTU_v2_4880	Stool	7.15533237396e-4	Not Private	ref_mOTU_v2_4880	159551223	stool
159571453:stool:ref_mOTU_v2_4880	Stool	5.779180933699998e-4	Not Private	ref_mOTU_v2_4880	159571453	stool
159611913:stool:ref_mOTU_v2_4880	Stool	-0.1316890288595	Private	ref_mOTU_v2_4880	159611913	stool
160158126:stool:ref_mOTU_v2_4880	Stool	-0.06286877665407	Private	ref_mOTU_v2_4880	160158126	stool
160178356:stool:ref_mOTU_v2_4880	Stool	0.0014467709211629998	Not Private	ref_mOTU_v2_4880	160178356	stool
160502038:stool:ref_mOTU_v2_4880	Stool	-0.01308006082209	Private	ref_mOTU_v2_4880	160502038	stool
160582958:stool:ref_mOTU_v2_4880	Stool	7.282332304729998e-4	Not Private	ref_mOTU_v2_4880	160582958	stool
160603188:stool:ref_mOTU_v2_4880	Stool	0.20419649273782	Not Private	ref_mOTU_v2_4880	160603188	stool
675950834:stool:ref_mOTU_v2_4880	Stool	-0.15377572213708998	Private	ref_mOTU_v2_4880	675950834	stool
764042746:stool:ref_mOTU_v2_4880	Stool	-0.01861115128377	Private	ref_mOTU_v2_4880	764042746	stool
764325968:stool:ref_mOTU_v2_4880	Stool	-0.04009793234373	Private	ref_mOTU_v2_4880	764325968	stool
764447348:stool:ref_mOTU_v2_4880	Stool	-0.0941440171388	Private	ref_mOTU_v2_4880	764447348	stool
764487809:stool:ref_mOTU_v2_4880	Stool	5.503421356000001e-5	Not Private	ref_mOTU_v2_4880	764487809	stool
764508039:stool:ref_mOTU_v2_4880	Stool	0.0011930247958	Not Private	ref_mOTU_v2_4880	764508039	stool
764669880:stool:ref_mOTU_v2_4880	Stool	-0.03499392648638	Private	ref_mOTU_v2_4880	764669880	stool
765640925:stool:ref_mOTU_v2_4880	Stool	0.001172822522563	Not Private	ref_mOTU_v2_4880	765640925	stool
809635352:stool:ref_mOTU_v2_4880	Stool	0.0014759408120159998	Not Private	ref_mOTU_v2_4880	809635352	stool
737052003:stool:ref_mOTU_v2_4910	Stool	-0.04902340151920001	Private	ref_mOTU_v2_4910	737052003	stool
763901136:stool:ref_mOTU_v2_4910	Stool	-0.050140530440299994	Private	ref_mOTU_v2_4910	763901136	stool
764285508:stool:ref_mOTU_v2_4910	Stool	0.0453426488279	Not Private	ref_mOTU_v2_4910	764285508	stool
764366428:stool:ref_mOTU_v2_4910	Stool	-0.017400347059377	Private	ref_mOTU_v2_4910	764366428	stool
764487809:stool:ref_mOTU_v2_4910	Stool	-0.040318759866799996	Private	ref_mOTU_v2_4910	764487809	stool
159166850:stool:ref_mOTU_v2_4942	Stool	-0.047968999439570004	Private	ref_mOTU_v2_4942	159166850	stool
159227541:stool:ref_mOTU_v2_4942	Stool	-0.04575470963104	Private	ref_mOTU_v2_4942	159227541	stool
159268001:stool:ref_mOTU_v2_4942	Stool	-0.13413886400613	Private	ref_mOTU_v2_4942	159268001	stool
159571453:stool:ref_mOTU_v2_4942	Stool	-0.06999379815710999	Private	ref_mOTU_v2_4942	159571453	stool
160319967:stool:ref_mOTU_v2_4942	Stool	-0.00844880761512	Private	ref_mOTU_v2_4942	160319967	stool
160582958:stool:ref_mOTU_v2_4942	Stool	-0.00525696978443	Private	ref_mOTU_v2_4942	160582958	stool
604812005:stool:ref_mOTU_v2_4942	Stool	-0.05102061051496	Private	ref_mOTU_v2_4942	604812005	stool
159753524:rretroauricularcrease:meta_mOTU_v2_6443	Skin	-0.0557375189002	Private	meta_mOTU_v2_6443	159753524	rretroauricularcrease
159753524:lretroauricularcrease:meta_mOTU_v2_6443	Skin	-0.0528449230156	Private	meta_mOTU_v2_6443	159753524	lretroauricularcrease
160178356:lretroauricularcrease:meta_mOTU_v2_6443	Skin	-0.047888832032200006	Private	meta_mOTU_v2_6443	160178356	lretroauricularcrease
160502038:lretroauricularcrease:meta_mOTU_v2_6443	Skin	-0.04687225486600001	Private	meta_mOTU_v2_6443	160502038	lretroauricularcrease
159591683:rightretroauricularcrease:meta_mOTU_v2_6443	Skin	0.008806545158600007	Not Private	meta_mOTU_v2_6443	159591683	rightretroauricularcrease
160603188:lretroauricularcrease:meta_mOTU_v2_7078	Skin	-0.0545003505555	Private	meta_mOTU_v2_7078	160603188	lretroauricularcrease
686765762:anteriornares:meta_mOTU_v2_7078	Skin	-0.046832822233200004	Private	meta_mOTU_v2_7078	686765762	anteriornares
159753524:lretroauricularcrease:ref_mOTU_v2_0007	Skin	0.025272179625000002	Not Private	ref_mOTU_v2_0007	159753524	lretroauricularcrease
160178356:lretroauricularcrease:ref_mOTU_v2_0007	Skin	-0.042205766042000006	Private	ref_mOTU_v2_0007	160178356	lretroauricularcrease
160502038:lretroauricularcrease:ref_mOTU_v2_0007	Skin	-0.009629902558600002	Private	ref_mOTU_v2_0007	160502038	lretroauricularcrease
160603188:lretroauricularcrease:ref_mOTU_v2_0007	Skin	-0.054708908988599994	Private	ref_mOTU_v2_0007	160603188	lretroauricularcrease
159753524:rretroauricularcrease:ref_mOTU_v2_0007	Skin	-0.0317520421513	Private	ref_mOTU_v2_0007	159753524	rretroauricularcrease
686765762:anteriornares:ref_mOTU_v2_0007	Skin	-0.026815831073699996	Private	ref_mOTU_v2_0007	686765762	anteriornares
159591683:rightretroauricularcrease:ref_mOTU_v2_0007	Skin	0.025496147783700004	Not Private	ref_mOTU_v2_0007	159591683	rightretroauricularcrease
159753524:lretroauricularcrease:ref_mOTU_v2_0071	Skin	0.0032982979705999983	Not Private	ref_mOTU_v2_0071	159753524	lretroauricularcrease
160178356:lretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.013732569390199997	Private	ref_mOTU_v2_0071	160178356	lretroauricularcrease
160319967:lretroauricularcrease:ref_mOTU_v2_0071	Skin	0.003997214285600001	Not Private	ref_mOTU_v2_0071	160319967	lretroauricularcrease
160502038:lretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.017996512726400002	Private	ref_mOTU_v2_0071	160502038	lretroauricularcrease
160603188:lretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.04895006654879999	Private	ref_mOTU_v2_0071	160603188	lretroauricularcrease
159753524:rretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.02453158781572	Private	ref_mOTU_v2_0071	159753524	rretroauricularcrease
160319967:anteriornares:ref_mOTU_v2_0071	Skin	-0.0054153370302000015	Private	ref_mOTU_v2_0071	160319967	anteriornares
160502038:anteriornares:ref_mOTU_v2_0071	Skin	0.012923286729999997	Not Private	ref_mOTU_v2_0071	160502038	anteriornares
686765762:anteriornares:ref_mOTU_v2_0071	Skin	-0.0112213929789	Private	ref_mOTU_v2_0071	686765762	anteriornares
159591683:rightretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.013927946891799999	Private	ref_mOTU_v2_0071	159591683	rightretroauricularcrease
159591683:leftretroauricularcrease:ref_mOTU_v2_0071	Skin	-0.03707332726109999	Private	ref_mOTU_v2_0071	159591683	leftretroauricularcrease
160603188:lretroauricularcrease:ref_mOTU_v2_0772	Skin	-0.1352805657431	Private	ref_mOTU_v2_0772	160603188	lretroauricularcrease
158944319:posteriorfornix:ref_mOTU_v2_1063	Vagina	1.86556115579e-4	Not Private	ref_mOTU_v2_1063	158944319	posteriorfornix
159753524:posteriorfornix:ref_mOTU_v2_1063	Vagina	6.17047301622e-4	Not Private	ref_mOTU_v2_1063	159753524	posteriorfornix
160502038:posteriorfornix:ref_mOTU_v2_1063	Vagina	0.0709979368616	Not Private	ref_mOTU_v2_1063	160502038	posteriorfornix
160582958:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.008790714867228001	Private	ref_mOTU_v2_1063	160582958	posteriorfornix
550534656:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.008797501301401599	Private	ref_mOTU_v2_1063	550534656	posteriorfornix
638754422:posteriorfornix:ref_mOTU_v2_1063	Vagina	0.18460203416429002	Not Private	ref_mOTU_v2_1063	638754422	posteriorfornix
675950834:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.026403597852889	Private	ref_mOTU_v2_1063	675950834	posteriorfornix
737052003:posteriorfornix:ref_mOTU_v2_1063	Vagina	2.02953980282e-4	Not Private	ref_mOTU_v2_1063	737052003	posteriorfornix
763901136:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.008587946965045	Private	ref_mOTU_v2_1063	763901136	posteriorfornix
764042746:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.1412475183981	Private	ref_mOTU_v2_1063	764042746	posteriorfornix
764366428:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.008446371720707	Private	ref_mOTU_v2_1063	764366428	posteriorfornix
765013792:posteriorfornix:ref_mOTU_v2_1063	Vagina	-0.044961185401200005	Private	ref_mOTU_v2_1063	765013792	posteriorfornix
159227541:posteriorfornix:ref_mOTU_v2_1424	Vagina	0.06792278221699999	Not Private	ref_mOTU_v2_1424	159227541	posteriorfornix
246515023:posteriorfornix:ref_mOTU_v2_1424	Vagina	-0.038093379299	Private	ref_mOTU_v2_1424	246515023	posteriorfornix
338793263:posteriorfornix:ref_mOTU_v2_1424	Vagina	-0.1631971923933	Private	ref_mOTU_v2_1424	338793263	posteriorfornix
508703490:posteriorfornix:ref_mOTU_v2_1424	Vagina	-0.18721683308179202	Private	ref_mOTU_v2_1424	508703490	posteriorfornix
763820215:posteriorfornix:ref_mOTU_v2_1424	Vagina	-0.140742357981026	Private	ref_mOTU_v2_1424	763820215	posteriorfornix
764143897:posteriorfornix:ref_mOTU_v2_1424	Vagina	-0.14351159044200398	Private	ref_mOTU_v2_1424	764143897	posteriorfornix
764811490:posteriorfornix:ref_mOTU_v2_1424	Vagina	0.059858752851999986	Not Private	ref_mOTU_v2_1424	764811490	posteriorfornix
