Comp.m	Super.Site.m	Value.m	Privacy.m	Species.mOTUs.m	Indiv.m	Part.m	Ref	Comp.f	Super.Site.f	Value.f	Privacy.f	Species	Indiv.f	Part.f	Species.mOTUs.f	Sign
160319967:stool:ref_mOTU_v2_0275	Stool	-0.10319263069954	Private	ref_mOTU_v2_0275	160319967	stool	160319967:stool:ref_mOTU_v2_0275	160319967:stool:449673	Stool	-0.10255045370598001	Private	449673	160319967	stool	ref_mOTU_v2_0275	Remained
160421117:stool:ref_mOTU_v2_0275	Stool	6.20999077599999e-5	Not Private	ref_mOTU_v2_0275	160421117	stool	160421117:stool:ref_mOTU_v2_0275	160421117:stool:449673	Stool	-4.466550734999984e-5	Private	449673	160421117	stool	ref_mOTU_v2_0275	Changed
160502038:stool:ref_mOTU_v2_0275	Stool	-0.12737126050140998	Private	ref_mOTU_v2_0275	160502038	stool	160502038:stool:ref_mOTU_v2_0275	160502038:stool:449673	Stool	-0.14646294791276998	Private	449673	160502038	stool	ref_mOTU_v2_0275	Remained
370425937:stool:ref_mOTU_v2_0275	Stool	-0.009566705596325	Private	ref_mOTU_v2_0275	370425937	stool	370425937:stool:ref_mOTU_v2_0275	370425937:stool:449673	Stool	-0.030752650105293	Private	449673	370425937	stool	ref_mOTU_v2_0275	Remained
550534656:stool:ref_mOTU_v2_0275	Stool	0.00148029277318	Not Private	ref_mOTU_v2_0275	550534656	stool	550534656:stool:ref_mOTU_v2_0275	550534656:stool:449673	Stool	-0.007787452646699999	Private	449673	550534656	stool	ref_mOTU_v2_0275	Changed
604812005:stool:ref_mOTU_v2_0275	Stool	-0.013904761279600001	Private	ref_mOTU_v2_0275	604812005	stool	604812005:stool:ref_mOTU_v2_0275	604812005:stool:449673	Stool	-0.0548557895571	Private	449673	604812005	stool	ref_mOTU_v2_0275	Remained
638754422:stool:ref_mOTU_v2_0275	Stool	0.001265960150576	Not Private	ref_mOTU_v2_0275	638754422	stool	638754422:stool:ref_mOTU_v2_0275	638754422:stool:449673	Stool	-9.144364496200001e-4	Private	449673	638754422	stool	ref_mOTU_v2_0275	Changed
675950834:stool:ref_mOTU_v2_0275	Stool	-0.10868949257824001	Private	ref_mOTU_v2_0275	675950834	stool	675950834:stool:ref_mOTU_v2_0275	675950834:stool:449673	Stool	-0.09266411141287	Private	449673	675950834	stool	ref_mOTU_v2_0275	Remained
686765762:stool:ref_mOTU_v2_0275	Stool	-0.0486807673176	Private	ref_mOTU_v2_0275	686765762	stool	686765762:stool:ref_mOTU_v2_0275	686765762:stool:449673	Stool	-0.051640082284	Private	449673	686765762	stool	ref_mOTU_v2_0275	Remained
706846339:stool:ref_mOTU_v2_0275	Stool	-1.5831805178999998e-4	Private	ref_mOTU_v2_0275	706846339	stool	706846339:stool:ref_mOTU_v2_0275	706846339:stool:449673	Stool	-0.02170750246981	Private	449673	706846339	stool	ref_mOTU_v2_0275	Remained
763577454:stool:ref_mOTU_v2_0275	Stool	-0.12719398655185998	Private	ref_mOTU_v2_0275	763577454	stool	763577454:stool:ref_mOTU_v2_0275	763577454:stool:449673	Stool	-0.18091461766672	Private	449673	763577454	stool	ref_mOTU_v2_0275	Remained
763860675:stool:ref_mOTU_v2_0275	Stool	-0.01600756443395	Private	ref_mOTU_v2_0275	763860675	stool	763860675:stool:ref_mOTU_v2_0275	763860675:stool:449673	Stool	-0.04163017412654001	Private	449673	763860675	stool	ref_mOTU_v2_0275	Remained
763961826:stool:ref_mOTU_v2_0275	Stool	1.1314993488999994e-4	Not Private	ref_mOTU_v2_0275	763961826	stool	763961826:stool:ref_mOTU_v2_0275	763961826:stool:449673	Stool	-0.010163701162690001	Private	449673	763961826	stool	ref_mOTU_v2_0275	Changed
764325968:stool:ref_mOTU_v2_0275	Stool	-0.00358673574369	Private	ref_mOTU_v2_0275	764325968	stool	764325968:stool:ref_mOTU_v2_0275	764325968:stool:449673	Stool	-0.01185809424662	Private	449673	764325968	stool	ref_mOTU_v2_0275	Remained
764487809:stool:ref_mOTU_v2_0275	Stool	0.0521992007271	Not Private	ref_mOTU_v2_0275	764487809	stool	764487809:stool:ref_mOTU_v2_0275	764487809:stool:449673	Stool	0.0458688141572	Not Private	449673	764487809	stool	ref_mOTU_v2_0275	Remained
764508039:stool:ref_mOTU_v2_0275	Stool	0.001633028007893	Not Private	ref_mOTU_v2_0275	764508039	stool	764508039:stool:ref_mOTU_v2_0275	764508039:stool:449673	Stool	-0.01174778816704	Private	449673	764508039	stool	ref_mOTU_v2_0275	Changed
765074482:stool:ref_mOTU_v2_0275	Stool	-0.16241908564044	Private	ref_mOTU_v2_0275	765074482	stool	765074482:stool:ref_mOTU_v2_0275	765074482:stool:449673	Stool	-0.15862565470797999	Private	449673	765074482	stool	ref_mOTU_v2_0275	Remained
765135172:stool:ref_mOTU_v2_0275	Stool	-0.1392183402864	Private	ref_mOTU_v2_0275	765135172	stool	765135172:stool:ref_mOTU_v2_0275	765135172:stool:449673	Stool	-0.11147400631912001	Private	449673	765135172	stool	ref_mOTU_v2_0275	Remained
765640925:stool:ref_mOTU_v2_0275	Stool	-0.08787126684498	Private	ref_mOTU_v2_0275	765640925	stool	765640925:stool:ref_mOTU_v2_0275	765640925:stool:449673	Stool	-0.10467115572548	Private	449673	765640925	stool	ref_mOTU_v2_0275	Remained
823052294:stool:ref_mOTU_v2_0275	Stool	0.0012102057339279998	Not Private	ref_mOTU_v2_0275	823052294	stool	823052294:stool:ref_mOTU_v2_0275	823052294:stool:449673	Stool	-0.006782794359240001	Private	449673	823052294	stool	ref_mOTU_v2_0275	Changed
158479027:stool:ref_mOTU_v2_0287	Stool	2.1564443560000103e-5	Not Private	ref_mOTU_v2_0287	158479027	stool	158479027:stool:ref_mOTU_v2_0287	158479027:stool:272559	Stool	2.8745197645000005e-4	Not Private	272559	158479027	stool	ref_mOTU_v2_0287	Remained
158883629:stool:ref_mOTU_v2_0287	Stool	0.15705526819123	Not Private	ref_mOTU_v2_0287	158883629	stool	158883629:stool:ref_mOTU_v2_0287	158883629:stool:272559	Stool	0.15941730189082998	Not Private	272559	158883629	stool	ref_mOTU_v2_0287	Remained
159369152:stool:ref_mOTU_v2_0287	Stool	-0.13325975923933	Private	ref_mOTU_v2_0287	159369152	stool	159369152:stool:ref_mOTU_v2_0287	159369152:stool:272559	Stool	-0.14603144168723	Private	272559	159369152	stool	ref_mOTU_v2_0287	Remained
159591683:stool:ref_mOTU_v2_0287	Stool	-0.00266072697783	Private	ref_mOTU_v2_0287	159591683	stool	159591683:stool:ref_mOTU_v2_0287	159591683:stool:272559	Stool	-0.0029426190779800005	Private	272559	159591683	stool	ref_mOTU_v2_0287	Remained
159753524:stool:ref_mOTU_v2_0287	Stool	-0.12356753980112001	Private	ref_mOTU_v2_0287	159753524	stool	159753524:stool:ref_mOTU_v2_0287	159753524:stool:272559	Stool	-0.15605186547098	Private	272559	159753524	stool	ref_mOTU_v2_0287	Remained
160380657:stool:ref_mOTU_v2_0287	Stool	3.224166295999996e-5	Not Private	ref_mOTU_v2_0287	160380657	stool	160380657:stool:ref_mOTU_v2_0287	160380657:stool:272559	Stool	-2.4043303481099997e-4	Private	272559	160380657	stool	ref_mOTU_v2_0287	Changed
160502038:stool:ref_mOTU_v2_0287	Stool	-0.13598056636025	Private	ref_mOTU_v2_0287	160502038	stool	160502038:stool:ref_mOTU_v2_0287	160502038:stool:272559	Stool	-0.15067136217457	Private	272559	160502038	stool	ref_mOTU_v2_0287	Remained
246515023:stool:ref_mOTU_v2_0287	Stool	-0.11958623080655001	Private	ref_mOTU_v2_0287	246515023	stool	246515023:stool:ref_mOTU_v2_0287	246515023:stool:272559	Stool	-0.14045345152652	Private	272559	246515023	stool	ref_mOTU_v2_0287	Remained
763759525:stool:ref_mOTU_v2_0287	Stool	8.827613241499997e-4	Not Private	ref_mOTU_v2_0287	763759525	stool	763759525:stool:ref_mOTU_v2_0287	763759525:stool:272559	Stool	-0.01983338641162	Private	272559	763759525	stool	ref_mOTU_v2_0287	Changed
763820215:stool:ref_mOTU_v2_0287	Stool	4.5644040189e-4	Not Private	ref_mOTU_v2_0287	763820215	stool	763820215:stool:ref_mOTU_v2_0287	763820215:stool:272559	Stool	-0.01247645830648	Private	272559	763820215	stool	ref_mOTU_v2_0287	Changed
764305738:stool:ref_mOTU_v2_0287	Stool	-0.07404279207673099	Private	ref_mOTU_v2_0287	764305738	stool	764305738:stool:ref_mOTU_v2_0287	764305738:stool:272559	Stool	-0.149975539784523	Private	272559	764305738	stool	ref_mOTU_v2_0287	Remained
764325968:stool:ref_mOTU_v2_0287	Stool	0.0011607014986800002	Not Private	ref_mOTU_v2_0287	764325968	stool	764325968:stool:ref_mOTU_v2_0287	764325968:stool:272559	Stool	3.945494117499999e-4	Not Private	272559	764325968	stool	ref_mOTU_v2_0287	Remained
764669880:stool:ref_mOTU_v2_0287	Stool	-0.06370971839994	Private	ref_mOTU_v2_0287	764669880	stool	764669880:stool:ref_mOTU_v2_0287	764669880:stool:272559	Stool	-0.15163920635608	Private	272559	764669880	stool	ref_mOTU_v2_0287	Remained
765034022:stool:ref_mOTU_v2_0287	Stool	0.0017295450980519998	Not Private	ref_mOTU_v2_0287	765034022	stool	765034022:stool:ref_mOTU_v2_0287	765034022:stool:272559	Stool	9.097449468700002e-4	Not Private	272559	765034022	stool	ref_mOTU_v2_0287	Remained
765135172:stool:ref_mOTU_v2_0287	Stool	-0.00208932527101	Private	ref_mOTU_v2_0287	765135172	stool	765135172:stool:ref_mOTU_v2_0287	765135172:stool:272559	Stool	-0.00808896862701	Private	272559	765135172	stool	ref_mOTU_v2_0287	Remained
809635352:stool:ref_mOTU_v2_0287	Stool	-0.10033697180421	Private	ref_mOTU_v2_0287	809635352	stool	809635352:stool:ref_mOTU_v2_0287	809635352:stool:272559	Stool	-0.12600699159159	Private	272559	809635352	stool	ref_mOTU_v2_0287	Remained
159207311:stool:ref_mOTU_v2_0692	Stool	-8.33318187490001e-5	Private	ref_mOTU_v2_0692	159207311	stool	159207311:stool:ref_mOTU_v2_0692	159207311:stool:1268240	Stool	-0.00689198293879	Private	1268240	159207311	stool	ref_mOTU_v2_0692	Remained
159571453:stool:ref_mOTU_v2_0692	Stool	-2.6503861379000015e-4	Private	ref_mOTU_v2_0692	159571453	stool	159571453:stool:ref_mOTU_v2_0692	159571453:stool:1268240	Stool	-0.00120971904203	Private	1268240	159571453	stool	ref_mOTU_v2_0692	Remained
159753524:stool:ref_mOTU_v2_0692	Stool	-0.0016272066539599998	Private	ref_mOTU_v2_0692	159753524	stool	159753524:stool:ref_mOTU_v2_0692	159753524:stool:1268240	Stool	-0.03197590033164	Private	1268240	159753524	stool	ref_mOTU_v2_0692	Remained
159814214:stool:ref_mOTU_v2_0692	Stool	-0.06659447085900799	Private	ref_mOTU_v2_0692	159814214	stool	159814214:stool:ref_mOTU_v2_0692	159814214:stool:1268240	Stool	-0.03812942584412	Private	1268240	159814214	stool	ref_mOTU_v2_0692	Remained
160582958:stool:ref_mOTU_v2_0692	Stool	-0.07463811914308	Private	ref_mOTU_v2_0692	160582958	stool	160582958:stool:ref_mOTU_v2_0692	160582958:stool:1268240	Stool	-0.03650802023363	Private	1268240	160582958	stool	ref_mOTU_v2_0692	Remained
160603188:stool:ref_mOTU_v2_0692	Stool	-7.43985571929e-4	Private	ref_mOTU_v2_0692	160603188	stool	160603188:stool:ref_mOTU_v2_0692	160603188:stool:1268240	Stool	-0.003970972860072	Private	1268240	160603188	stool	ref_mOTU_v2_0692	Remained
338793263:stool:ref_mOTU_v2_0692	Stool	-0.12973886406705	Private	ref_mOTU_v2_0692	338793263	stool	338793263:stool:ref_mOTU_v2_0692	338793263:stool:1268240	Stool	-0.11918992856515001	Private	1268240	338793263	stool	ref_mOTU_v2_0692	Remained
763678604:stool:ref_mOTU_v2_0692	Stool	5.271741585300002e-4	Not Private	ref_mOTU_v2_0692	763678604	stool	763678604:stool:ref_mOTU_v2_0692	763678604:stool:1268240	Stool	-0.0024650499476400003	Private	1268240	763678604	stool	ref_mOTU_v2_0692	Changed
763759525:stool:ref_mOTU_v2_0692	Stool	1.0646255407999986e-4	Not Private	ref_mOTU_v2_0692	763759525	stool	763759525:stool:ref_mOTU_v2_0692	763759525:stool:1268240	Stool	-0.00731233176633	Private	1268240	763759525	stool	ref_mOTU_v2_0692	Changed
763982056:stool:ref_mOTU_v2_0692	Stool	8.203709639999961e-5	Not Private	ref_mOTU_v2_0692	763982056	stool	763982056:stool:ref_mOTU_v2_0692	763982056:stool:1268240	Stool	-0.010491856027309999	Private	1268240	763982056	stool	ref_mOTU_v2_0692	Changed
764305738:stool:ref_mOTU_v2_0692	Stool	-0.01266146807214	Private	ref_mOTU_v2_0692	764305738	stool	764305738:stool:ref_mOTU_v2_0692	764305738:stool:1268240	Stool	-0.021125588676495	Private	1268240	764305738	stool	ref_mOTU_v2_0692	Remained
764366428:stool:ref_mOTU_v2_0692	Stool	-0.100222781800375	Private	ref_mOTU_v2_0692	764366428	stool	764366428:stool:ref_mOTU_v2_0692	764366428:stool:1268240	Stool	-0.123058539425712	Private	1268240	764366428	stool	ref_mOTU_v2_0692	Remained
764588959:stool:ref_mOTU_v2_0692	Stool	9.06791748094e-4	Not Private	ref_mOTU_v2_0692	764588959	stool	764588959:stool:ref_mOTU_v2_0692	764588959:stool:1268240	Stool	-0.024029540594340003	Private	1268240	764588959	stool	ref_mOTU_v2_0692	Changed
764649650:stool:ref_mOTU_v2_0692	Stool	-6.985200397000013e-5	Private	ref_mOTU_v2_0692	764649650	stool	764649650:stool:ref_mOTU_v2_0692	764649650:stool:1268240	Stool	-0.0015978616576730002	Private	1268240	764649650	stool	ref_mOTU_v2_0692	Remained
765034022:stool:ref_mOTU_v2_0692	Stool	2.6865190153699996e-4	Not Private	ref_mOTU_v2_0692	765034022	stool	765034022:stool:ref_mOTU_v2_0692	765034022:stool:1268240	Stool	4.502536316000009e-5	Not Private	1268240	765034022	stool	ref_mOTU_v2_0692	Remained
159490532:stool:ref_mOTU_v2_0767	Stool	3.895780036800001e-4	Not Private	ref_mOTU_v2_0767	159490532	stool	159490532:stool:ref_mOTU_v2_0767	159490532:stool:1203554	Stool	-0.0029017781403500005	Private	1203554	159490532	stool	ref_mOTU_v2_0767	Changed
159551223:stool:ref_mOTU_v2_0767	Stool	-0.01057541448102	Private	ref_mOTU_v2_0767	159551223	stool	159551223:stool:ref_mOTU_v2_0767	159551223:stool:1203554	Stool	-0.034607758608030004	Private	1203554	159551223	stool	ref_mOTU_v2_0767	Remained
159571453:stool:ref_mOTU_v2_0767	Stool	0.00486319855197	Not Private	ref_mOTU_v2_0767	159571453	stool	159571453:stool:ref_mOTU_v2_0767	159571453:stool:1203554	Stool	0.007606351121460001	Not Private	1203554	159571453	stool	ref_mOTU_v2_0767	Remained
159591683:stool:ref_mOTU_v2_0767	Stool	-0.0037079391945700002	Private	ref_mOTU_v2_0767	159591683	stool	159591683:stool:ref_mOTU_v2_0767	159591683:stool:1203554	Stool	-0.02402685627162	Private	1203554	159591683	stool	ref_mOTU_v2_0767	Remained
160421117:stool:ref_mOTU_v2_0767	Stool	-0.08557027435401	Private	ref_mOTU_v2_0767	160421117	stool	160421117:stool:ref_mOTU_v2_0767	160421117:stool:1203554	Stool	-0.09234848112343001	Private	1203554	160421117	stool	ref_mOTU_v2_0767	Remained
246515023:stool:ref_mOTU_v2_0767	Stool	-0.08346208239807999	Private	ref_mOTU_v2_0767	246515023	stool	246515023:stool:ref_mOTU_v2_0767	246515023:stool:1203554	Stool	-0.07161958780969	Private	1203554	246515023	stool	ref_mOTU_v2_0767	Remained
158337416:stool:ref_mOTU_v2_0775	Stool	-0.04711511959894	Private	ref_mOTU_v2_0775	158337416	stool	158337416:stool:ref_mOTU_v2_0775	158337416:stool:1203611	Stool	-0.09290867077591	Private	1203611	158337416	stool	ref_mOTU_v2_0775	Remained
159753524:stool:ref_mOTU_v2_0775	Stool	-0.005652523694679	Private	ref_mOTU_v2_0775	159753524	stool	159753524:stool:ref_mOTU_v2_0775	159753524:stool:1203611	Stool	-0.015731967017959998	Private	1203611	159753524	stool	ref_mOTU_v2_0775	Remained
159814214:stool:ref_mOTU_v2_0775	Stool	0.00117585673745	Not Private	ref_mOTU_v2_0775	159814214	stool	159814214:stool:ref_mOTU_v2_0775	159814214:stool:1203611	Stool	-0.02498030607808	Private	1203611	159814214	stool	ref_mOTU_v2_0775	Changed
160178356:stool:ref_mOTU_v2_0775	Stool	0.128146443429	Not Private	ref_mOTU_v2_0775	160178356	stool	160178356:stool:ref_mOTU_v2_0775	160178356:stool:1203611	Stool	0.1529329128904	Not Private	1203611	160178356	stool	ref_mOTU_v2_0775	Remained
160380657:stool:ref_mOTU_v2_0775	Stool	-0.057869148237652	Private	ref_mOTU_v2_0775	160380657	stool	160380657:stool:ref_mOTU_v2_0775	160380657:stool:1203611	Stool	-0.026521796474995998	Private	1203611	160380657	stool	ref_mOTU_v2_0775	Remained
160502038:stool:ref_mOTU_v2_0775	Stool	-0.010680455926739999	Private	ref_mOTU_v2_0775	160502038	stool	160502038:stool:ref_mOTU_v2_0775	160502038:stool:1203611	Stool	-0.0342748884271	Private	1203611	160502038	stool	ref_mOTU_v2_0775	Remained
160603188:stool:ref_mOTU_v2_0775	Stool	-0.12021577950568	Private	ref_mOTU_v2_0775	160603188	stool	160603188:stool:ref_mOTU_v2_0775	160603188:stool:1203611	Stool	-0.11453581184679999	Private	1203611	160603188	stool	ref_mOTU_v2_0775	Remained
338793263:stool:ref_mOTU_v2_0775	Stool	-0.05664043109697	Private	ref_mOTU_v2_0775	338793263	stool	338793263:stool:ref_mOTU_v2_0775	338793263:stool:1203611	Stool	-0.024605841847689998	Private	1203611	338793263	stool	ref_mOTU_v2_0775	Remained
763759525:stool:ref_mOTU_v2_0775	Stool	0.00117749954201	Not Private	ref_mOTU_v2_0775	763759525	stool	763759525:stool:ref_mOTU_v2_0775	763759525:stool:1203611	Stool	-0.00618829136947	Private	1203611	763759525	stool	ref_mOTU_v2_0775	Changed
763820215:stool:ref_mOTU_v2_0775	Stool	0.0020130933234599998	Not Private	ref_mOTU_v2_0775	763820215	stool	763820215:stool:ref_mOTU_v2_0775	763820215:stool:1203611	Stool	-0.02930725036379	Private	1203611	763820215	stool	ref_mOTU_v2_0775	Changed
763840445:stool:ref_mOTU_v2_0775	Stool	-0.01803983159852	Private	ref_mOTU_v2_0775	763840445	stool	763840445:stool:ref_mOTU_v2_0775	763840445:stool:1203611	Stool	-0.012004475637500001	Private	1203611	763840445	stool	ref_mOTU_v2_0775	Remained
764062976:stool:ref_mOTU_v2_0775	Stool	0.13949580239026999	Not Private	ref_mOTU_v2_0775	764062976	stool	764062976:stool:ref_mOTU_v2_0775	764062976:stool:1203611	Stool	0.1021213350181	Not Private	1203611	764062976	stool	ref_mOTU_v2_0775	Remained
764143897:stool:ref_mOTU_v2_0775	Stool	-0.049268416742610004	Private	ref_mOTU_v2_0775	764143897	stool	764143897:stool:ref_mOTU_v2_0775	764143897:stool:1203611	Stool	-0.05424773977944	Private	1203611	764143897	stool	ref_mOTU_v2_0775	Remained
764305738:stool:ref_mOTU_v2_0775	Stool	5.78122150011e-4	Not Private	ref_mOTU_v2_0775	764305738	stool	764305738:stool:ref_mOTU_v2_0775	764305738:stool:1203611	Stool	-0.01010364694736	Private	1203611	764305738	stool	ref_mOTU_v2_0775	Changed
764447348:stool:ref_mOTU_v2_0775	Stool	-0.005126357239639999	Private	ref_mOTU_v2_0775	764447348	stool	764447348:stool:ref_mOTU_v2_0775	764447348:stool:1203611	Stool	-0.014764262863489998	Private	1203611	764447348	stool	ref_mOTU_v2_0775	Remained
764508039:stool:ref_mOTU_v2_0775	Stool	-0.01750829454403	Private	ref_mOTU_v2_0775	764508039	stool	764508039:stool:ref_mOTU_v2_0775	764508039:stool:1203611	Stool	-0.01032474070311	Private	1203611	764508039	stool	ref_mOTU_v2_0775	Remained
765094712:stool:ref_mOTU_v2_0775	Stool	-0.015284615147850001	Private	ref_mOTU_v2_0775	765094712	stool	765094712:stool:ref_mOTU_v2_0775	765094712:stool:1203611	Stool	-0.03287694829532	Private	1203611	765094712	stool	ref_mOTU_v2_0775	Remained
765135172:stool:ref_mOTU_v2_0775	Stool	-0.10784231174132	Private	ref_mOTU_v2_0775	765135172	stool	765135172:stool:ref_mOTU_v2_0775	765135172:stool:1203611	Stool	-0.11360945624902	Private	1203611	765135172	stool	ref_mOTU_v2_0775	Remained
765701615:stool:ref_mOTU_v2_0775	Stool	-4.308797154400001e-4	Private	ref_mOTU_v2_0775	765701615	stool	765701615:stool:ref_mOTU_v2_0775	765701615:stool:1203611	Stool	-0.017108554574450003	Private	1203611	765701615	stool	ref_mOTU_v2_0775	Remained
158479027:stool:ref_mOTU_v2_0897	Stool	-0.06502533098286001	Private	ref_mOTU_v2_0897	158479027	stool	158479027:stool:ref_mOTU_v2_0897	158479027:stool:226186	Stool	-0.09281454610159	Private	226186	158479027	stool	ref_mOTU_v2_0897	Remained
158499257:stool:ref_mOTU_v2_0897	Stool	0.0925943566032	Not Private	ref_mOTU_v2_0897	158499257	stool	158499257:stool:ref_mOTU_v2_0897	158499257:stool:226186	Stool	0.0739384747579	Not Private	226186	158499257	stool	ref_mOTU_v2_0897	Remained
158802708:stool:ref_mOTU_v2_0897	Stool	4.9322525385e-4	Not Private	ref_mOTU_v2_0897	158802708	stool	158802708:stool:ref_mOTU_v2_0897	158802708:stool:226186	Stool	-0.02478652122964	Private	226186	158802708	stool	ref_mOTU_v2_0897	Changed
159166850:stool:ref_mOTU_v2_0897	Stool	0.0020513637416499997	Not Private	ref_mOTU_v2_0897	159166850	stool	159166850:stool:ref_mOTU_v2_0897	159166850:stool:226186	Stool	-0.0075415569791899995	Private	226186	159166850	stool	ref_mOTU_v2_0897	Changed
159247771:stool:ref_mOTU_v2_0897	Stool	-0.00962333530546	Private	ref_mOTU_v2_0897	159247771	stool	159247771:stool:ref_mOTU_v2_0897	159247771:stool:226186	Stool	-0.05717776244047	Private	226186	159247771	stool	ref_mOTU_v2_0897	Remained
159268001:stool:ref_mOTU_v2_0897	Stool	-0.0014033840578399999	Private	ref_mOTU_v2_0897	159268001	stool	159268001:stool:ref_mOTU_v2_0897	159268001:stool:226186	Stool	-0.0970847556004	Private	226186	159268001	stool	ref_mOTU_v2_0897	Remained
159490532:stool:ref_mOTU_v2_0897	Stool	0.0185100698034	Not Private	ref_mOTU_v2_0897	159490532	stool	159490532:stool:ref_mOTU_v2_0897	159490532:stool:226186	Stool	0.015028487854700002	Not Private	226186	159490532	stool	ref_mOTU_v2_0897	Remained
159510762:stool:ref_mOTU_v2_0897	Stool	-0.00355279528069	Private	ref_mOTU_v2_0897	159510762	stool	159510762:stool:ref_mOTU_v2_0897	159510762:stool:226186	Stool	-0.00698931325336	Private	226186	159510762	stool	ref_mOTU_v2_0897	Remained
159551223:stool:ref_mOTU_v2_0897	Stool	-0.0017495819785999997	Private	ref_mOTU_v2_0897	159551223	stool	159551223:stool:ref_mOTU_v2_0897	159551223:stool:226186	Stool	-0.0141831877357	Private	226186	159551223	stool	ref_mOTU_v2_0897	Remained
159591683:stool:ref_mOTU_v2_0897	Stool	-0.0017566602391999998	Private	ref_mOTU_v2_0897	159591683	stool	159591683:stool:ref_mOTU_v2_0897	159591683:stool:226186	Stool	-0.00293078405969	Private	226186	159591683	stool	ref_mOTU_v2_0897	Remained
159611913:stool:ref_mOTU_v2_0897	Stool	-0.1009409206079	Private	ref_mOTU_v2_0897	159611913	stool	159611913:stool:ref_mOTU_v2_0897	159611913:stool:226186	Stool	-0.15749540536933002	Private	226186	159611913	stool	ref_mOTU_v2_0897	Remained
159753524:stool:ref_mOTU_v2_0897	Stool	-0.1191747068234	Private	ref_mOTU_v2_0897	159753524	stool	159753524:stool:ref_mOTU_v2_0897	159753524:stool:226186	Stool	-0.1468997987892	Private	226186	159753524	stool	ref_mOTU_v2_0897	Remained
